datetime;coef_mare_instantaneo;s4;pressao_atm;veloc_vento;Mare_medida
12/08/2023 01:00;62.85974742;0.045;1007.3;1.1;3.59
12/08/2023 02:00;76.40710678;0.262;1006.6;1;4.31
12/08/2023 03:00;86.70309989;0.115;1006.2;0.9;4.88
12/08/2023 04:00;91.21888635;0.109;1005.9;0.7;5.16
12/08/2023 05:00;87.42562573;0.061;1006;0.8;5.08
12/08/2023 06:00;76.40710678;0.058;1006.1;0.9;4.6
12/08/2023 07:00;61.41469576;0.038;1006.8;0.6;3.83
12/08/2023 08:00;45.51912744;0.056;1008;1.9;2.94
12/08/2023 09:00;32.15239954;0.084;1008.6;2.4;2.14
12/08/2023 10:00;24.38524685;0.298;1008.7;2.9;1.58
12/08/2023 11:00;24.92714122;0.105;1008.5;2.4;1.5
12/08/2023 12:00;33.41681975;0.234;1007.7;2.2;1.91
12/08/2023 13:00;46.60291619;0.142;1007.2;3.6;2.68
12/08/2023 14:00;61.77595867;0.123;1006.6;4.1;3.53
12/08/2023 15:00;75.86521241;0.117;1005.9;3.7;4.32
12/08/2023 16:00;86.16120552;0.052;1005.8;3.1;4.89
12/08/2023 17:00;89.77383468;0.22;1005.9;2.6;5.07
12/08/2023 18:00;84.17425948;0.074;1006.4;2.5;4.87
12/08/2023 19:00;71.89132033;0.068;1006.4;1.3;4.28
12/08/2023 20:00;56.35701493;0.046;1006.6;1.2;3.42
12/08/2023 21:00;41.54523537;0.065;1007;1.1;2.56
12/08/2023 22:00;31.0686108;0.151;1007.3;0.6;1.9
12/08/2023 23:00;28.53977038;0.063;1007.4;1.1;1.69
13/08/2023 00:00;34.86187142;0.045;1007.1;1.1;2.06
13/08/2023 01:00;47.14481057;0.052;1006.4;1;2.77
13/08/2023 02:00;62.31785305;0.292;1005.5;1.1;3.63
13/08/2023 03:00;77.31026407;0.082;1004.8;1;4.42
13/08/2023 04:00;88.87067739;0.128;1004.9;0.9;5.06
13/08/2023 05:00;93.92835822;0.058;1005.1;0.5;5.36
13/08/2023 06:00;89.59320322;0.033;1005.6;1;5.22
13/08/2023 07:00;77.31026407;0.039;1005.8;1.7;4.66
13/08/2023 08:00;60.69216993;0.048;1007.2;2;3.78
13/08/2023 09:00;43.35154995;0.137;1008.2;1.5;2.82
13/08/2023 10:00;28.72040184;0.156;1008.1;2.6;1.96
13/08/2023 11:00;20.59198622;0.118;1008;2.2;1.36
13/08/2023 12:00;22.21766935;0.323;1007.4;2.6;1.29
13/08/2023 13:00;32.15239954;0.116;1006.3;3.1;1.83
13/08/2023 14:00;47.32544203;0.08;1005.2;2.7;2.69
13/08/2023 15:00;64.12416763;0.165;1004.3;3.5;3.66
13/08/2023 16:00;79.47784157;0.039;1004.2;3;4.49
13/08/2023 17:00;90.1350976;0.219;1004.3;2.5;5.09
13/08/2023 18:00;92.48330655;0.113;1004.8;2.6;5.27
13/08/2023 19:00;84.89678531;0.049;1005.2;1.8;4.98
13/08/2023 20:00;70.44626866;0.04;1005.7;1.1;4.27
13/08/2023 21:00;53.28628014;0.061;1006.4;1;3.31
13/08/2023 22:00;37.39071183;0.152;1007.1;0.9;2.41
13/08/2023 23:00;27.09471872;0.036;1006.9;0.6;1.71
14/08/2023 00:00;26.01092997;0.04;1006.6;0.8;1.51
14/08/2023 01:00;34.31997704;0.057;1005.9;0.9;2.01
14/08/2023 02:00;48.40923077;0.207;1005.5;0.9;2.84
14/08/2023 03:00;65.02732492;0.072;1005.3;0.9;3.8
14/08/2023 04:00;80.92289323;0.119;1005;0.8;4.65
14/08/2023 05:00;93.20583239;0.05;1005.1;0.7;5.33
14/08/2023 06:00;96.63783009;0.029;1005.2;0.6;5.55
14/08/2023 07:00;90.1350976;0.035;1005.6;0.7;5.31
14/08/2023 08:00;75.50394949;0.073;1006.1;2;4.61
14/08/2023 09:00;56.89890931;0.093;1007.1;2.5;3.61
14/08/2023 10:00;38.29386912;0.24;1007.1;2.2;2.58
14/08/2023 11:00;23.66272101;0.113;1006.8;1.9;1.69
14/08/2023 12:00;17.15998852;0.391;1006;1.4;1.13
14/08/2023 13:00;21.67577497;0.18;1005;1.7;1.28
14/08/2023 14:00;34.31997704;0.128;1004;2.8;2.01
14/08/2023 15:00;51.66059702;0.169;1003.7;2.3;3
14/08/2023 16:00;69.72374283;0.278;1003.3;2.9;4
14/08/2023 17:00;85.25804823;0.187;1003.5;2.6;4.84
14/08/2023 18:00;94.28962113;0.075;1003.9;2.3;5.35
14/08/2023 19:00;93.02520093;0.06;1004.5;1;5.41
14/08/2023 20:00;81.64541907;0.052;1005.2;0.9;4.91
14/08/2023 21:00;64.30479909;0.061;1005.9;1.3;4.01
14/08/2023 22:00;45.6997589;0.146;1006;1;2.97
14/08/2023 23:00;30.1654535;0.033;1005.9;1.1;2.05
15/08/2023 00:00;22.57893226;0.049;1005.7;1;1.44
15/08/2023 01:00;26.01092997;0.041;1005.5;1.2;1.48
15/08/2023 02:00;37.57134329;0.141;1004.9;1.1;2.18
15/08/2023 03:00;53.82817452;0.083;1004.7;0.9;3.16
15/08/2023 04:00;71.34942595;0.095;1004.5;0.8;4.17
15/08/2023 05:00;86.88373135;0.052;1004.9;1.2;5.01
15/08/2023 06:00;96.63783009;0.035;1005.2;0.9;5.58
15/08/2023 07:00;97.36035592;0.033;1005.8;1.7;5.7
15/08/2023 08:00;87.60625718;0.063;1006.7;2.6;5.28
15/08/2023 09:00;64.30479909;0.141;1007.4;2.8;4.04
15/08/2023 10:00;58.16332951;0.25;1007.4;3.1;3.49
15/08/2023 11:00;24.02398393;0.081;1006.9;1.9;1.68
15/08/2023 12:00;58.16332951;0.103;1006.3;2.1;3.49
15/08/2023 13:00;15.71493686;0.103;1005.4;2.2;1
15/08/2023 14:00;22.94019518;0.103;1004.5;2.1;1.44
15/08/2023 15:00;38.47450058;0.103;1004.1;3.7;2.38
15/08/2023 16:00;57.8020666;0.103;1003.8;3.3;3.49
15/08/2023 17:00;76.7683697;0.109;1004.1;2.7;4.49
15/08/2023 18:00;91.21888635;0.092;1004.4;1.9;5.25
15/08/2023 19:00;96.99909301;0.069;1004.9;1.5;5.6
15/08/2023 20:00;91.21888635;0.036;1005.6;1.2;5.4
15/08/2023 21:00;76.58773824;0.076;1006.2;1;4.67
15/08/2023 22:00;57.8020666;0.139;1006.7;0.6;3.62
15/08/2023 23:00;39.01639495;0.043;1006.6;0.7;2.51
16/08/2023 00:00;25.10777268;0.038;1006.4;1;1.62
16/08/2023 01:00;20.05009185;0.045;1006.1;0.8;1.24
16/08/2023 02:00;26.37219288;0.177;1005.5;1.4;1.63
16/08/2023 03:00;40.82270953;0.071;1005.4;1;2.55
16/08/2023 04:00;59.24711826;0.194;1005.5;0.9;3.63
16/08/2023 05:00;77.85215845;0.049;1005.5;1;4.62
16/08/2023 06:00;92.66393801;0.03;1006.1;1;5.38
16/08/2023 07:00;99.70856488;0.035;1006.5;1.6;5.77
16/08/2023 08:00;95.55404134;0.063;1007;2.8;5.62
16/08/2023 09:00;81.64541907;0.115;1007.4;3.3;4.96
16/08/2023 10:00;62.31785305;0.404;1007.6;3.4;3.88
16/08/2023 11:00;41.72586682;0.105;1007.2;3.1;2.76
16/08/2023 12:00;24.5658783;0.078;1006.5;2.5;1.74
16/08/2023 13:00;14.99241102;0.242;1005.8;3;1.06
16/08/2023 14:00;16.97935706;0.117;1004.8;2.5;1.01
16/08/2023 15:00;29.08166476;0.209;1004.2;3.4;1.8
16/08/2023 16:00;47.14481057;0.103;1004.1;3;2.89
16/08/2023 17:00;67.19490242;0.103;1004.5;2.6;4.01
16/08/2023 18:00;84.89678531;0.103;1004.9;2.6;4.96
16/08/2023 19:00;96.45719863;0.103;1005.7;1.5;5.56
16/08/2023 20:00;97.36035592;0.103;1006.1;1.3;5.67
16/08/2023 21:00;86.88373135;0.103;1006.9;0.9;5.17
16/08/2023 22:00;69.36247991;0.049;1007.2;1.1;4.22
16/08/2023 23:00;49.49301952;0.048;1007.1;0.9;3.07
17/08/2023 00:00;31.61050517;0.038;1006.8;1.3;2.06
17/08/2023 01:00;20.41135477;0.072;1006.5;1.2;1.28
17/08/2023 02:00;20.23072331;0.225;1005.9;1.1;1.2
17/08/2023 03:00;30.70734788;0.272;1005.4;0.9;1.93
17/08/2023 04:00;47.68670494;0.135;1005.4;1;2.98
17/08/2023 05:00;67.19490242;0.045;1005.4;0.8;4.1
17/08/2023 06:00;85.07741677;0.039;1005.9;0.9;5.04
17/08/2023 07:00;97.54098738;0.046;1006.1;1.9;5.68
17/08/2023 08:00;100.4310907;0.09;1006.7;1.9;5.85
17/08/2023 09:00;91.58014926;0.119;1007.5;2;5.42
17/08/2023 10:00;74.42016074;0.045;1007.6;2.4;4.52
17/08/2023 11:00;53.64754306;0.111;1007.2;1.3;3.38
17/08/2023 12:00;33.59745121;0.074;1006.8;1.5;2.26
17/08/2023 13:00;18.78567164;0.205;1006.1;1.7;1.32
17/08/2023 14:00;13.54735936;0.105;1005.3;2.4;0.88
17/08/2023 15:00;20.77261768;0.241;1004.7;3.3;1.29
17/08/2023 16:00;37.02944891;0.452;1004.4;2.7;2.29
17/08/2023 17:00;57.62143514;0.115;1004.5;2.8;3.45
17/08/2023 18:00;78.0327899;0.087;1004.7;2;4.52
17/08/2023 19:00;93.74772676;0.054;1005;1.6;5.34
17/08/2023 20:00;99.88919634;0.036;1005.6;1.2;5.74
17/08/2023 21:00;93.74772676;0.104;1006.4;1.5;5.53
17/08/2023 22:00;78.57468428;0.134;1006.9;0.7;4.79
17/08/2023 23:00;58.70522389;0.048;1007;0.9;3.7
18/08/2023 00:00;38.83576349;0.039;1006.6;0.7;2.54
18/08/2023 01:00;23.48208955;0.06;1006;0.5;1.58
18/08/2023 02:00;17.34061998;0.167;1005.7;0.7;1.09
18/08/2023 03:00;23.3014581;0.199;1005.1;0.3;1.42
18/08/2023 04:00;38.11323766;0.14;1004.9;0.4;2.36
18/08/2023 05:00;57.8020666;0.059;1004.9;0.8;3.48
18/08/2023 06:00;77.67152699;0.039;1005;0.9;4.54
18/08/2023 07:00;93.5670953;0.042;1005.2;1.3;5.38
18/08/2023 08:00;101.334248;0.074;1006;2.4;5.83
18/08/2023 09:00;97.36035592;0.146;1006.6;2.5;5.71
18/08/2023 10:00;83.45173365;0.058;1006.7;2.7;5.02
18/08/2023 11:00;63.94353617;0.148;1006.2;2.9;3.97
18/08/2023 12:00;43.17091849;0.103;1005.5;3;2.78
18/08/2023 13:00;24.38524685;0.291;1004.4;2.7;1.67
18/08/2023 14:00;15.17304248;0.119;1003.4;3.3;1.02
18/08/2023 15:00;16.25683123;0.302;1002.8;2.8;1.02
18/08/2023 16:00;28.72040184;0.323;1002.7;3.3;1.81
18/08/2023 17:00;47.68670494;0.112;1002.9;3.1;2.91
18/08/2023 18:00;68.82058554;0.064;1003.3;2.6;4.06
18/08/2023 19:00;87.42562573;0.047;1003.8;1.6;5.04
18/08/2023 20:00;98.98603905;0.062;1004.1;1.7;5.62
18/08/2023 21:00;98.98603905;0.107;1004.6;1.5;5.73
18/08/2023 22:00;87.9675201;0.144;1005.2;0.7;5.21
18/08/2023 23:00;69.90437429;0.036;1005.3;0.8;4.26
19/08/2023 00:00;49.49301952;0.038;1004.9;1.8;3.13
19/08/2023 01:00;31.24924225;0.059;1004.4;1.5;2.08
19/08/2023 02:00;19.32756602;0.144;1004;1.3;1.29
19/08/2023 03:00;18.24377727;0.173;1003.8;2.1;1.16
19/08/2023 04:00;28.53977038;0.08;1003.7;1.5;1.86
19/08/2023 05:00;45.88039036;0.048;1003.8;1.7;2.89
19/08/2023 06:00;66.11111367;0.032;1004.2;1.6;4.03
19/08/2023 07:00;84.89678531;0.04;1004.8;2;5
19/08/2023 08:00;97.9022503;0.069;1005.5;2.3;5.65
19/08/2023 09:00;100.9729851;0.11;1005.9;3.1;5.8
19/08/2023 10:00;92.12204364;0.054;1006.2;3.3;5.43
19/08/2023 11:00;75.14268657;0.184;1006.1;3.6;4.54
19/08/2023 12:00;54.55070035;0.126;1005.5;3.3;3.43
19/08/2023 13:00;34.68123996;0.405;1004.6;3.7;2.3
19/08/2023 14:00;20.05009185;0.195;1003.5;3.2;1.37
19/08/2023 15:00;14.81177957;0.336;1002.9;3.5;0.97
19/08/2023 16:00;22.03703789;0.217;1003;3.7;1.38
19/08/2023 17:00;38.11323766;0.106;1003.2;3.7;2.36
19/08/2023 18:00;58.70522389;0.103;1003.5;2.4;3.52
19/08/2023 19:00;79.11657865;0.103;1004.1;1.9;4.58
19/08/2023 20:00;94.65088405;0.103;1004.5;1.8;5.36
19/08/2023 21:00;100.7923536;0.103;1005;1.7;5.73
19/08/2023 22:00;94.65088405;0.103;1005.5;1.9;5.52
19/08/2023 23:00;79.11657865;0.103;1005.6;1.5;4.81
20/08/2023 00:00;59.0664868;0.103;1005.4;2.1;3.75
20/08/2023 01:00;38.83576349;0.103;1004.4;2.5;2.63
20/08/2023 02:00;23.3014581;0.103;1004.1;2.5;1.69
20/08/2023 03:00;17.15998852;0.103;1003.9;1.9;1.18
20/08/2023 04:00;22.94019518;0.103;1004.1;2.3;1.47
20/08/2023 05:00;37.75197475;0.103;1004.4;1.7;2.38
20/08/2023 06:00;56.89890931;0.103;1004.9;2.3;3.42
20/08/2023 07:00;76.58773824;0.103;1005.2;2.8;4.46
20/08/2023 08:00;92.3026751;0.103;1005.8;3.4;5.28
20/08/2023 09:00;99.88919634;0.103;1006.2;2.8;5.68
20/08/2023 10:00;95.91530426;0.103;1006.2;4.1;5.58
20/08/2023 11:00;82.00668198;0.103;1005.7;3.9;4.98
20/08/2023 12:00;62.85974742;0.103;1005.4;4;3.98
20/08/2023 13:00;42.62902411;0.103;1004.4;3.7;2.85
20/08/2023 14:00;26.01092997;0.103;1003.7;3.4;1.84
20/08/2023 15:00;17.34061998;0.244;1002.9;2.5;1.19
20/08/2023 16:00;20.23072331;0.21;1002.5;3.4;1.19
20/08/2023 17:00;32.69429392;0.071;1002.8;3;1.93
20/08/2023 18:00;50.75743973;0.062;1003.4;2.7;2.97
20/08/2023 19:00;70.44626866;0.052;1003.6;1.8;4.07
20/08/2023 20:00;87.42562573;0.058;1004;1.7;4.99
20/08/2023 21:00;97.9022503;0.096;1004.6;1.4;5.54
20/08/2023 22:00;97.72161884;0.051;1004.8;1.6;5.63
20/08/2023 23:00;87.06436281;0.032;1005.2;1.6;5.14
21/08/2023 00:00;69.72374283;0.042;1005;0.8;4.22
21/08/2023 01:00;49.85428244;0.065;1004.3;1.2;3.12
21/08/2023 02:00;32.15239954;0.204;1003.6;1.3;2.11
21/08/2023 03:00;20.77261768;0.262;1003.1;1.5;1.38
21/08/2023 04:00;19.68882893;0.073;1003.3;2;1.26
21/08/2023 05:00;29.26229621;0.046;1003.6;1.9;1.87
21/08/2023 06:00;45.51912744;0.031;1003.9;1.9;2.83
21/08/2023 07:00;64.48543055;0.044;1004.1;2.2;3.88
21/08/2023 08:00;82.00668198;0.07;1004.8;2.3;4.82
21/08/2023 09:00;94.28962113;0.123;1005.2;3.2;5.41
21/08/2023 10:00;97.17972446;0.072;1005.3;4.3;5.61
21/08/2023 11:00;89.05130885;0.155;1005.2;4.1;5.26
21/08/2023 12:00;73.33637199;0.109;1004.8;2.9;4.47
21/08/2023 13:00;54.55070035;0.103;1003.8;3.3;3.43
21/08/2023 14:00;36.48755454;0.136;1002.9;4.3;2.38
21/08/2023 15:00;23.48208955;0.052;1002.3;4.4;1.58
21/08/2023 16:00;19.68882893;0.199;1002.1;3.6;1.25
21/08/2023 17:00;26.7334558;0.111;1002.5;3.7;1.63
21/08/2023 18:00;41.54523537;0.062;1002.8;3;2.51
21/08/2023 19:00;59.96964409;0.058;1003.3;3.1;3.57
21/08/2023 20:00;78.0327899;0.062;1003.9;3.1;4.54
21/08/2023 21:00;91.76078072;0.101;1004.9;2.7;5.27
21/08/2023 22:00;97.17972446;0.089;1005.3;2.1;5.6
21/08/2023 23:00;91.58014926;0.026;1005.6;3;5.42
22/08/2023 00:00;77.85215845;0.035;1005.1;3.7;4.77
22/08/2023 01:00;59.60838118;0.074;1004.8;2.7;3.79
22/08/2023 02:00;41.36460391;0.106;1004.1;2.5;2.78
22/08/2023 03:00;27.09471872;0.189;1003.6;3;1.92
22/08/2023 04:00;20.59198622;0.08;1003.5;2.7;1.42
22/08/2023 05:00;24.92714122;0.046;1003.5;3.1;1.59
22/08/2023 06:00;37.57134329;0.038;1004.1;2.7;2.33
22/08/2023 07:00;54.37006889;0.049;1004.5;2.9;3.31
22/08/2023 08:00;58.16332951;0.117;1004.9;3.1;3.49
22/08/2023 09:00;88.14815156;0.151;1005.2;3.8;5.11
22/08/2023 10:00;93.74772676;0.08;1005.7;2.9;5.41
22/08/2023 11:00;91.21888635;0.153;1005.8;3.1;5.38
22/08/2023 12:00;79.83910449;0.123;1005.5;3.7;4.88
22/08/2023 13:00;63.76290471;0.121;1004.3;3.4;4.02
22/08/2023 14:00;46.42228473;0.166;1003.1;4.3;3.03
22/08/2023 15:00;31.79113663;0.056;1002.5;3;2.15
22/08/2023 16:00;23.66272101;0.154;1002.2;4.1;1.51
22/08/2023 17:00;25.28840414;0.148;1002.2;3.2;1.5
22/08/2023 18:00;35.22313433;0.071;1002.4;2.7;2.11
22/08/2023 19:00;50.21554536;0.056;1002.9;2.3;3.06
22/08/2023 20:00;67.01427096;0.047;1003.5;1.6;4.02
22/08/2023 21:00;82.00668198;0.114;1004.2;2.3;4.86
22/08/2023 22:00;91.94141218;0.05;1004.6;2.2;5.37
22/08/2023 23:00;93.5670953;0.045;1004.9;2.3;5.5
23/08/2023 00:00;85.43867969;0.043;1004.7;2;5.15
23/08/2023 01:00;70.80753158;0.075;1003.9;2;4.41
23/08/2023 02:00;53.4669116;0.126;1003.5;1.9;3.42
23/08/2023 03:00;37.39071183;0.213;1003.4;2;2.46
23/08/2023 04:00;26.01092997;0.061;1003.7;2.8;1.74
23/08/2023 05:00;23.48208955;0.038;1004.1;2.7;1.49
23/08/2023 06:00;30.34608496;0.028;1004.5;2.8;1.9
23/08/2023 07:00;43.35154995;0.055;1005.2;3.3;2.66
23/08/2023 08:00;59.42774972;0.104;1005.4;3.5;3.59
23/08/2023 09:00;74.96205512;0.157;1006.6;4.4;4.43
23/08/2023 10:00;86.34183698;0.108;1006.7;4.3;5.02
23/08/2023 11:00;90.31572906;0.153;1006.6;3.7;5.26
23/08/2023 12:00;85.07741677;0.14;1005.8;3.4;5.07
23/08/2023 13:00;72.97510908;0.135;1004.7;3.3;4.52
23/08/2023 14:00;57.8020666;0.119;1004.1;4;3.65
23/08/2023 15:00;42.80965557;0.044;1003.6;3.2;2.74
23/08/2023 16:00;31.24924225;0.175;1003.6;3.5;2.02
23/08/2023 17:00;26.7334558;0.107;1004;2.9;1.64
23/08/2023 18:00;31.0686108;0.053;1004.3;3.6;1.86
23/08/2023 19:00;41.90649828;0.061;1004.6;2.2;2.49
23/08/2023 20:00;56.35701493;0.058;1004.7;1.5;3.35
23/08/2023 21:00;71.34942595;0.102;1005.2;0.9;4.18
23/08/2023 22:00;83.81299656;0.065;1005.2;1.1;4.85
23/08/2023 23:00;90.67699197;0.028;1005.6;1.1;5.24
24/08/2023 00:00;89.23194031;0.057;1005.2;1.7;5.24
24/08/2023 01:00;79.83910449;0.079;1004.9;1.1;4.83
24/08/2023 02:00;65.74985075;0.122;1004.5;0.7;4.07
24/08/2023 03:00;50.0349139;0.168;1004.2;0.8;3.15
24/08/2023 04:00;36.30692308;0.077;1004.2;0.6;2.3
24/08/2023 05:00;27.45598163;0.048;1004;1;1.7
24/08/2023 06:00;26.55282434;0.034;1004.6;1.2;1.63
24/08/2023 07:00;33.95871413;0.043;1005.2;1.6;2.06
24/08/2023 08:00;46.42228473;0.09;1005.7;2.8;2.78
24/08/2023 09:00;61.05343284;0.229;1006.6;3.2;3.6
24/08/2023 10:00;74.42016074;0.077;1006.9;2.7;4.34
24/08/2023 11:00;83.81299656;0.166;1007;3.5;4.85
24/08/2023 12:00;86.16120552;0.147;1006.4;3.1;5
24/08/2023 13:00;80.38099886;0.134;1005.4;3.2;4.79
24/08/2023 14:00;69.54311137;0.117;1004.5;3.5;4.26
24/08/2023 15:00;56.35701493;0.041;1004;3.6;3.5
24/08/2023 16:00;43.5321814;0.113;1003.9;3.8;2.7
24/08/2023 17:00;33.95871413;0.153;1004.3;3.6;2.08
24/08/2023 18:00;30.70734788;0.058;1004.8;3.1;1.83
24/08/2023 19:00;35.22313433;0.056;1005.2;2.2;2.04
24/08/2023 20:00;45.33849599;0.079;1005.9;1.9;2.62
24/08/2023 21:00;58.52459243;0.105;1006.4;2.2;3.39
24/08/2023 22:00;71.89132033;0.048;1006.8;2.1;4.18
24/08/2023 23:00;82.72920782;0.042;1006.7;2.3;4.79
25/08/2023 00:00;88.50941447;0.047;1006.4;1.5;5.14
25/08/2023 01:00;86.34183698;0.1;1006.1;0.6;5.12
25/08/2023 02:00;77.67152699;0.092;1005.5;1.5;4.73
25/08/2023 03:00;64.84669346;0.126;1005.3;1.4;4.04
25/08/2023 04:00;50.75743973;0.054;1005.2;1.1;3.2
25/08/2023 05:00;38.11323766;0.052;1005.5;0.7;2.41
25/08/2023 06:00;29.80419059;0.036;1006;0.8;1.82
25/08/2023 07:00;28.53977038;0.056;1006.6;1.3;1.72
25/08/2023 08:00;34.31997704;0.088;1006.9;2.4;2.05
25/08/2023 09:00;44.97723307;0.174;1007.5;2.6;2.65
25/08/2023 10:00;57.8020666;0.113;1007.6;2.7;3.39
25/08/2023 11:00;70.26563721;0.227;1007.1;3;4.08
25/08/2023 12:00;79.65847303;0.144;1006.2;3.1;4.57
25/08/2023 13:00;83.27110219;0.15;1005.4;3.3;4.83
25/08/2023 14:00;79.65847303;0.179;1004.3;2.9;4.74
25/08/2023 15:00;70.62690012;0.382;1003.7;3.7;4.34
25/08/2023 16:00;58.88585534;0.187;1003.7;3.5;3.72
25/08/2023 17:00;47.14481057;0.117;1004.2;2.9;3
25/08/2023 18:00;37.75197475;0.084;1004.6;2.9;2.35
25/08/2023 19:00;33.59745121;0.046;1004.8;2.6;2.01
25/08/2023 20:00;36.48755454;0.051;1005.3;2.7;2.08
25/08/2023 21:00;44.79660161;0.137;1005.8;2.1;2.55
25/08/2023 22:00;56.17638347;0.046;1006;2;3.22
25/08/2023 23:00;68.63995408;0.048;1006.3;1.4;3.98
26/08/2023 00:00;79.47784157;0.068;1006.2;1.5;4.63
26/08/2023 01:00;86.52246844;0.226;1005.6;2;5.05
26/08/2023 02:00;87.60625718;0.139;1005.2;1.3;5.15
26/08/2023 03:00;81.28415615;0.095;1004.9;1.6;4.87
26/08/2023 04:00;69.72374283;0.06;1005;1.5;4.26
26/08/2023 05:00;55.6344891;0.039;1005.6;1.4;3.45
26/08/2023 06:00;42.2677612;0.028;1006.3;0.8;2.64
26/08/2023 07:00;31.97176809;0.062;1006.8;1.4;1.99
26/08/2023 08:00;27.99787601;0.111;1007.2;2.3;1.67
26/08/2023 09:00;31.42987371;0.204;1007.6;3.6;1.84
26/08/2023 10:00;40.1001837;0.101;1007.9;3.1;2.35
26/08/2023 11:00;51.84122848;0.242;1007.8;3.1;3.06
26/08/2023 12:00;64.30479909;0.159;1007.2;2.5;3.79
26/08/2023 13:00;75.32331803;0.103;1005.9;2.5;4.41
26/08/2023 14:00;82.3679449;0.103;1005.2;3.4;4.81
26/08/2023 15:00;83.63236511;0.103;1004.5;3.9;4.88
26/08/2023 16:00;77.49089553;0.103;1004.3;3.4;4.61
26/08/2023 17:00;66.65300804;0.103;1004.5;3.4;4.06
26/08/2023 18:00;54.00880598;0.103;1004.7;2.8;3.34
26/08/2023 19:00;42.2677612;0.103;1005.2;2;2.56
26/08/2023 20:00;34.31997704;0.103;1005.9;2;2.03
26/08/2023 21:00;33.05555683;0.103;1006.4;2.1;1.89
26/08/2023 22:00;39.19702641;0.103;1007;2.1;2.22
26/08/2023 23:00;50.57680827;0.103;1007;2;2.87
27/08/2023 00:00;64.12416763;0.103;1006.5;1.6;3.66
27/08/2023 01:00;77.31026407;0.103;1006.1;2.1;4.42
27/08/2023 02:00;87.06436281;0.103;1005.6;1.6;5.02
27/08/2023 03:00;91.03825489;0.103;1005.9;1.1;5.28
27/08/2023 04:00;86.70309989;0.103;1006.1;1.1;5.14
27/08/2023 05:00;75.86521241;0.103;1006.4;1;4.6
27/08/2023 06:00;61.41469576;0.103;1006.7;0.6;3.76
27/08/2023 07:00;46.06102182;0.103;1007.6;0.8;2.83
27/08/2023 08:00;33.05555683;0.103;1008.2;1.1;2.02
27/08/2023 09:00;25.10777268;0.103;1008.8;1.9;1.48
27/08/2023 10:00;25.10777268;0.103;1009.1;2.9;1.39
27/08/2023 11:00;32.87492538;0.103;1008.9;2.5;1.83
27/08/2023 12:00;45.51912744;0.103;1008.4;3.6;2.59
27/08/2023 13:00;60.33090701;0.103;1007.5;3.7;3.48
27/08/2023 14:00;74.42016074;0.103;1007;3.3;4.32
27/08/2023 15:00;84.89678531;0.103;1006.4;3.3;4.9
27/08/2023 16:00;89.05130885;0.103;1006.5;3.5;5.16
27/08/2023 17:00;84.5355224;0.103;1007.2;3;5
27/08/2023 18:00;73.15574054;0.053;1007.3;3.3;4.47
27/08/2023 19:00;58.34396097;0.047;1007.4;2.7;3.6
27/08/2023 20:00;43.5321814;0.067;1008;2.4;2.68
27/08/2023 21:00;32.15239954;0.114;1008.3;2;1.95
27/08/2023 22:00;27.63661309;0.054;1008.8;1.6;1.53
27/08/2023 23:00;32.333031;0.025;1008.7;2;1.75
28/08/2023 00:00;44.25470724;0.048;1008.3;1.9;2.49
28/08/2023 01:00;60.15027555;0.195;1007.8;2;3.41
28/08/2023 02:00;76.22647532;0.081;1007.4;2.3;4.35
28/08/2023 03:00;89.41257177;0.149;1007.2;1.5;5.12
28/08/2023 04:00;96.27656717;0.043;1007.4;1.5;5.56
28/08/2023 05:00;93.74772676;0.052;1007.7;1;5.52
28/08/2023 06:00;81.28415615;0.036;1008.1;0.8;4.92
28/08/2023 07:00;66.11111367;0.053;1008.6;1.5;4.08
28/08/2023 08:00;48.04796786;0.106;1009.3;2.7;3.03
28/08/2023 09:00;31.61050517;0.184;1009.8;2.7;2.04
28/08/2023 10:00;20.41135477;0.115;1009.9;2.6;1.26
28/08/2023 11:00;17.88251435;0.35;1009.6;2.5;0.98
28/08/2023 12:00;25.28840414;0.166;1008.8;3.2;1.43
28/08/2023 13:00;39.55828933;0.157;1008;2.9;2.34
28/08/2023 14:00;57.44080368;0.138;1007.4;2.9;3.39
28/08/2023 15:00;74.96205512;0.253;1006.9;3.8;4.4
28/08/2023 16:00;88.87067739;0.176;1006.7;3.6;5.13
28/08/2023 17:00;95.55404134;0.091;1006.9;2.9;5.53
28/08/2023 18:00;91.76078072;0.053;1007.1;2.5;5.38
28/08/2023 19:00;78.75531574;0.045;1007.4;1.9;4.74
28/08/2023 20:00;60.87280138;0.06;1007.9;1.9;3.76
28/08/2023 21:00;42.44839266;0.127;1008.6;1;2.71
28/08/2023 22:00;27.81724455;0.037;1009.1;2;1.8
28/08/2023 23:00;21.1338806;0.059;1009.4;2;1.29
29/08/2023 00:00;25.83029851;0.054;1009.2;1.9;1.44
29/08/2023 01:00;39.01639495;0.163;1008.6;1.8;2.25
29/08/2023 02:00;57.26017222;0.075;1008.2;1.5;3.33
29/08/2023 03:00;76.40710678;0.105;1008.2;1;4.42
29/08/2023 04:00;92.48330655;0.056;1008.1;0.9;5.33
29/08/2023 05:00;101.8761424;0.053;1008.2;0.9;5.87
29/08/2023 06:00;100.7923536;0.031;1008.5;1.2;5.88
29/08/2023 07:00;88.87067739;0.058;1009.1;1.1;5.27
29/08/2023 08:00;70.26563721;0.127;1009.6;2;4.27
